InspectionDateAndId,direction_changes_count,direction_changes_mean,direction_changes_std,direction_change_freq_mean,direction_change_freq_std,direction_changes_min,direction_changes_max,direction_change_freq_min,direction_change_freq_max
20241016112809_426,1,1058.0,,33.74370096319449,,,,,
20241016113008_428,1,1463.0,,48.30774310714875,,,,,
20241016113229_429,1,1055.0,,36.91521746737115,,,,,
20241016113423_430,1,655.0,,22.09329780416231,,,,,
20241016113647_431,1,656.0,,23.162206058894146,,,,,
20241016113817_432,1,853.0,,24.47562480273163,,,,,
20241016113826_433,1,796.0,,29.61860465116279,,,,,
20241016114206_435,1,1135.0,,34.40227934044617,,,,,
20241016114552_436,1,0.0,,0.0,,,,,
20241016114744_439,1,0.0,,0.0,,,,,
20241016115500_443,1,1647.0,,55.54618731240093,,,,,
20241016115615_445,1,1673.0,,38.97768044359536,,,,,
20241016120004_446,1,0.0,,0.0,,,,,
20241016120118_447,1,1604.0,,47.29470735662686,,,,,
20241016120128_448,1,849.0,,28.63889357395851,,,,,
20241016120503_450,1,734.0,,24.747134187457856,,,,,
20241016120707_451,1,0.0,,0.0,,,,,
20241016120807_452,1,1311.0,,43.793425975414216,,,,,
20241016120812_453,1,826.0,,28.378053389219087,,,,,
20241016121020_454,1,548.0,,17.688831504196255,,,,,
20241016121339_457,1,579.0,,20.788453252908226,,,,,
20241016121916_460,1,687.0,,23.764225673665642,,,,,
20241016122014_461,1,784.0,,26.024896265560166,,,,,
20241016122119_462,1,725.0,,25.285993303571427,,,,,
20241016122435_463,1,1203.0,,43.34510340851769,,,,,
20241016123200_469,1,681.0,,22.73106578991288,,,,,
20241016123431_470,1,712.0,,22.07957329363972,,,,,
20241016123558_472,1,691.0,,23.899284059073775,,,,,
20241016123948_475,1,0.0,,0.0,,,,,
20241016124157_476,1,0.0,,0.0,,,,,
20241016134744_479,1,879.0,,27.70423600605144,,,,,
20241016135216_481,1,837.0,,28.76980717010965,,,,,
20241016135338_482,1,799.0,,25.398944624578807,,,,,
20241016140856_487,1,723.0,,22.895686870606117,,,,,
20241016141318_488,1,752.0,,26.278086452108887,,,,,
20241016142429_494,1,2631.0,,67.3113823010208,,,,,
20241016142759_495,1,1948.0,,53.32749322456131,,,,,
20241016143018_496,1,0.0,,0.0,,,,,
20241016143305_497,1,0.0,,0.0,,,,,
20241016144521_505,1,810.0,,24.668047265196734,,,,,
20241016144933_507,1,611.0,,19.295752408021475,,,,,
20241016144940_508,1,614.0,,19.62790102934595,,,,,
20241016145046_509,1,610.0,,20.434826303976415,,,,,
20241016145329_511,1,684.0,,22.283033620015637,,,,,
20241016145333_512,1,613.0,,20.797285835453774,,,,,
20241016145743_513,1,652.0,,22.772519297265205,,,,,
20241016145850_515,1,0.0,,0.0,,,,,
20241016150113_516,1,664.0,,22.983731394946346,,,,,
20241016150201_518,1,678.0,,23.791143238121975,,,,,
20241016150406_519,1,558.0,,19.541920571548648,,,,,
20241016150943_523,1,0.0,,0.0,,,,,
20241016151133_525,1,0.0,,0.0,,,,,
20241016152249_532,1,677.0,,21.63077512940124,,,,,
20241016152257_533,1,1616.0,,54.69992891717158,,,,,
20241016152654_535,1,948.0,,25.185303259743364,,,,,
20241016152712_536,1,801.0,,28.63987414187643,,,,,
20241016153357_539,1,590.0,,22.117258959364225,,,,,
20241016153438_540,1,1492.0,,42.031720990506244,,,,,
20241016153731_541,1,0.0,,0.0,,,,,
20241016153759_542,1,833.0,,31.518407809603083,,,,,
20241016154125_543,1,0.0,,0.0,,,,,
20241016154132_544,1,846.0,,26.86908467255288,,,,,
20241016154941_548,1,861.0,,20.003717299382,,,,,
20241016155158_551,1,2104.0,,75.89639997114206,,,,,
20241016155354_552,1,1804.0,,43.514967315531756,,,,,
20241016155459_553,1,772.0,,27.287830051959986,,,,,
20241016160001_554,1,586.0,,19.992494285421856,,,,,
20241016160221_555,1,551.0,,16.915850551069905,,,,,
20241016160408_557,1,691.0,,20.66758389663217,,,,,
20241016160422_558,1,765.0,,22.933029558126986,,,,,
20241016160610_559,1,677.0,,22.785406569736136,,,,,
20241016160804_560,1,703.0,,23.547144531904205,,,,,
20241016161335_562,1,535.0,,19.783308064933625,,,,,
20241016161402_563,1,926.0,,20.217016352640655,,,,,
20241016161412_564,1,612.0,,19.795575106740845,,,,,
20241016161504_565,1,771.0,,26.6468514550356,,,,,
20241016161941_566,1,892.0,,27.129778886219167,,,,,
20241016162040_568,1,731.0,,22.699043597068687,,,,,
20241016162349_570,1,1444.0,,41.2984412984413,,,,,
20241016162519_571,1,601.0,,20.66144114411441,,,,,
20241016162958_574,1,755.0,,23.165904697615908,,,,,
20241016163040_575,1,714.0,,24.645334990162574,,,,,
20241016163052_576,1,676.0,,24.892292963140257,,,,,
20241016163402_577,1,680.0,,22.16644391563712,,,,,
20241017095539_578,1,0.0,,0.0,,,,,
20241017100305_582,1,680.0,,21.029193468579912,,,,,
20241017100323_583,1,1503.0,,41.785982373710695,,,,,
20241017100649_584,1,572.0,,18.882250024758196,,,,,
20241017101351_586,1,591.0,,20.736842105263158,,,,,
20241017101616_589,1,739.0,,21.25578853510513,,,,,
20241017101756_590,1,0.0,,0.0,,,,,
20241017102024_591,1,675.0,,22.537562604340568,,,,,
20241017102445_594,1,919.0,,29.134831816884887,,,,,
20241017102545_595,1,610.0,,19.847079876362454,,,,,
20241017102926_597,1,581.0,,21.307026551268887,,,,,
20241017102953_598,1,752.0,,25.279860153965107,,,,,
20241017103032_599,1,3322.0,,110.31047650672423,,,,,
20241017103305_601,1,684.0,,25.019203335893778,,,,,
20241017103745_603,1,564.0,,18.137964302942596,,,,,
20241017103834_604,1,579.0,,20.293004345997478,,,,,
20241017104121_605,1,588.0,,21.896179340135546,,,,,
20241017104219_606,1,545.0,,19.175286749700938,,,,,
20241017104953_608,1,707.0,,19.004865460605895,,,,,
20241017105426_610,1,693.0,,24.241788225417146,,,,,
20241017105537_611,1,721.0,,26.10521742278866,,,,,
20241017110341_614,1,668.0,,21.259667101619936,,,,,
20241017110527_615,1,692.0,,22.543653896273128,,,,,
20241017110913_618,1,919.0,,28.25258239055583,,,,,
20241017111019_619,1,583.0,,19.00074960075612,,,,,
20241017111438_621,1,735.0,,25.279449699054172,,,,,
20241017111534_623,1,668.0,,22.259988670065646,,,,,
20241017112041_626,1,957.0,,26.230676460914374,,,,,
20241017112222_627,1,771.0,,25.126283200260712,,,,,
20241017112406_629,1,747.0,,25.246721643909694,,,,,
20241017112544_630,1,1421.0,,30.59335170513262,,,,,
20241017112615_631,1,1056.0,,27.22000257765176,,,,,
20241017112750_632,1,963.0,,26.772310258548792,,,,,
20241017112926_633,1,516.0,,18.12052254530131,,,,,
20241017112941_634,1,2091.0,,70.6586016963471,,,,,
20241017113407_636,1,572.0,,20.280092182237194,,,,,
20241017113607_637,1,555.0,,19.208804900841034,,,,,
20241017113835_638,1,683.0,,22.335589783838582,,,,,
20241017113911_639,1,809.0,,27.409791631373878,,,,,
20241017114136_641,1,855.0,,29.35017678761457,,,,,
20241017114422_643,1,575.0,,19.428957594188205,,,,,
20241017114502_645,1,1091.0,,30.052612731730157,,,,,
20241017114844_646,1,543.0,,17.856555624979446,,,,,
20241017114914_647,1,838.0,,21.981480995724365,,,,,
20241017115056_648,1,1065.0,,34.394781036041856,,,,,
20241017115322_650,1,518.0,,17.961165048543688,,,,,
20241017115344_651,1,841.0,,22.68130208473799,,,,,
20241017115558_652,1,774.0,,24.743454493142803,,,,,
20241017115737_654,1,570.0,,19.770386042801153,,,,,
20241017120228_656,1,728.0,,17.414601473543204,,,,,
20241017122358_658,1,917.0,,27.28273481895808,,,,,
20241017123651_660,1,573.0,,18.24143639373488,,,,,
20241017124111_661,1,728.0,,21.55440414507772,,,,,
20241017124206_662,1,679.0,,23.15351565164018,,,,,
20241017124508_663,1,797.0,,29.548066585103623,,,,,
20241017133848_665,1,439.0,,15.445781436915066,,,,,
20241017134308_667,1,0.0,,0.0,,,,,
20241017134425_668,1,588.0,,20.03475416538894,,,,,
20241017135152_669,1,1338.0,,24.17431524174315,,,,,
20241017135723_671,1,632.0,,22.34162895927602,,,,,
20241017140026_672,1,607.0,,21.280325340064508,,,,,
20241017140343_673,1,499.0,,16.16141987304055,,,,,
20241017140659_675,1,619.0,,21.372833367861336,,,,,
20241017140748_676,1,653.0,,21.765941135295492,,,,,
20241017141113_677,1,1017.0,,36.29420791549195,,,,,
20241017141213_679,1,704.0,,24.849105220429916,,,,,
20241017141509_680,1,871.0,,23.086913881305165,,,,,
20241017142634_687,1,848.0,,24.45213379469435,,,,,
20241017142652_688,1,1796.0,,47.80282664821272,,,,,
20241017142739_689,1,624.0,,22.964816723097307,,,,,
20241017143121_692,1,724.0,,23.97430378489354,,,,,
20241017143651_695,1,946.0,,31.353572848999068,,,,,
20241017143807_696,1,550.0,,19.702668816048718,,,,,
20241017144119_698,1,975.0,,28.83421068196605,,,,,
20241017144346_699,1,727.0,,23.70085414357436,,,,,
20241017144607_701,1,735.0,,21.353243659393975,,,,,
20241017144913_703,1,1403.0,,48.84417212087453,,,,,
20241017145045_704,1,5666.0,,96.99895571191344,,,,,
20241017145054_705,1,882.0,,25.881800575151125,,,,,
20241017145434_707,1,454.0,,15.681669026976614,,,,,
20241017145722_708,1,581.0,,20.55836665369237,,,,,
20241017145859_710,1,495.0,,17.283519553072626,,,,,
20241017150109_711,1,565.0,,20.179292117575628,,,,,
20241017150216_712,1,630.0,,20.331762731556186,,,,,
20241017150407_714,1,867.0,,21.141700602306813,,,,,
20241017150603_715,1,731.0,,20.626992860972372,,,,,
20241017150909_717,1,686.0,,24.534172597546583,,,,,
20241017151017_719,1,702.0,,21.65396835189241,,,,,
20241017151258_720,1,756.0,,26.63378545006165,,,,,
20241017151305_721,1,528.0,,17.91956558628882,,,,,
20241017151431_722,1,705.0,,21.20109463807777,,,,,
20241017151529_723,1,1094.0,,25.18706112582019,,,,,
20241017151723_724,1,632.0,,18.372093023255815,,,,,
20241017151843_725,1,0.0,,0.0,,,,,
20241017151859_726,1,690.0,,22.315653298835706,,,,,
20241017152034_728,1,757.0,,22.931750022719697,,,,,
20241017152248_729,1,2367.0,,65.57694971602714,,,,,
20241017152553_732,1,2982.0,,96.05102106551568,,,,,
20241017153126_733,1,675.0,,21.931249593865747,,,,,
20241017153151_734,1,710.0,,22.29199372056515,,,,,
20241017153455_737,1,868.0,,24.610150269350722,,,,,
20241017153903_740,1,936.0,,32.73871983210913,,,,,
20241017154326_741,1,1051.0,,31.23235565064931,,,,,
20241017154628_742,1,923.0,,28.424488790342448,,,,,
20241017154637_743,1,610.0,,22.074256350872112,,,,,
20241017155021_745,1,574.0,,20.6928872706298,,,,,
20241017155039_746,1,1058.0,,27.08237341934163,,,,,
20241017155947_749,1,503.0,,17.572666294019005,,,,,
20241017160237_750,1,811.0,,23.77880724799156,,,,,
20241017160410_751,1,1225.0,,42.33188195452346,,,,,
20241017160613_752,1,612.0,,17.86652653704677,,,,,
20241017161134_753,1,881.0,,27.32121813558271,,,,,
20241017161221_754,1,596.0,,19.059192222826262,,,,,
20241018095459_756,1,554.0,,18.57190747569561,,,,,
20241018100023_757,1,745.0,,23.647790756729304,,,,,
20241018100044_758,1,592.0,,17.543859649122805,,,,,
20241018100149_759,1,614.0,,20.913518852821962,,,,,
20241018100457_760,1,665.0,,22.764617280569627,,,,,
20241018100507_761,1,662.0,,25.077657398287748,,,,,
20241018100525_762,1,1064.0,,23.183858456443108,,,,,
20241018100910_764,1,733.0,,24.41705529646902,,,,,
20241018101020_766,1,832.0,,22.526059293353185,,,,,
20241018101106_767,1,1051.0,,26.18466291295032,,,,,
20241018101529_769,1,1178.0,,23.915382585216314,,,,,
20241018101541_770,1,608.0,,18.237993820679726,,,,,
20241018101635_771,1,1904.0,,58.64596808969384,,,,,
20241018101941_772,1,0.0,,0.0,,,,,
20241018102056_773,1,1496.0,,43.79903970019908,,,,,
20241018102204_774,1,1157.0,,26.477790237316064,,,,,
20241018102320_776,1,1005.0,,34.52421848162143,,,,,
20241018102716_778,1,1623.0,,46.44175465705211,,,,,
20241018103041_780,1,658.0,,17.95655496124877,,,,,
20241018103335_783,1,820.0,,23.569991376832423,,,,,
20241018103433_784,1,731.0,,20.776489313324237,,,,,
20241018104048_787,1,465.0,,14.195005800109897,,,,,
20241018104529_790,1,557.0,,19.468717231737152,,,,,
20241018104657_791,1,563.0,,20.069870240981032,,,,,
20241018104927_793,1,613.0,,21.45457090858183,,,,,
20241018105727_797,1,1856.0,,62.87688867809472,,,,,
20241018110104_799,1,1337.0,,29.139332650436984,,,,,
20241018110401_801,1,714.0,,25.418298326806692,,,,,
20241018110540_802,1,1901.0,,38.53326306401265,,,,,
20241018110801_804,1,729.0,,17.30522717561601,,,,,
20241018111337_808,1,647.0,,22.55691524596451,,,,,
20241018111347_809,1,654.0,,21.59770152901159,,,,,
20241018111620_810,1,1135.0,,29.334987464785094,,,,,
20241018111707_811,1,676.0,,23.54252281117225,,,,,
20241018112017_813,1,1436.0,,39.58867477186889,,,,,
20241018112449_815,1,916.0,,27.659510221336475,,,,,
20241018112540_816,1,706.0,,24.794549413500036,,,,,
20241018112728_817,1,666.0,,23.227426498796778,,,,,
20241018112935_818,1,863.0,,26.08590514765892,,,,,
20241018112952_819,1,0.0,,0.0,,,,,
20241018113314_820,1,941.0,,27.521057557323353,,,,,
20241018113616_822,1,674.0,,23.762515865181218,,,,,
20241018113801_824,1,808.0,,28.704394472272547,,,,,
20241018114101_825,1,656.0,,21.844821844821844,,,,,
20241018114240_826,1,778.0,,24.29276213076875,,,,,
20241018114429_827,1,593.0,,20.526133610245758,,,,,
20241018114653_828,1,463.0,,16.12116991643454,,,,,
20241018114858_831,1,728.0,,25.491088623551242,,,,,
20241018115033_832,1,604.0,,21.176635579552627,,,,,
20241018115127_833,1,558.0,,18.348020518216494,,,,,
20241018115306_835,1,614.0,,21.536303051560857,,,,,
20241018115621_836,1,586.0,,20.609129914890627,,,,,
20241018115849_838,1,671.0,,22.058581807422993,,,,,
20241018120352_840,1,1354.0,,36.5531018843475,,,,,
20241018120621_841,1,655.0,,22.041255846821684,,,,,
20241018121337_842,1,691.0,,23.67654617097824,,,,,
20241018134031_845,1,879.0,,30.363743134477875,,,,,
20241018134337_846,1,1354.0,,37.07659026807963,,,,,
20241018134953_847,1,1193.0,,38.8460160854417,,,,,
20241018135142_848,1,539.0,,18.81129375632569,,,,,
20241018135223_849,1,671.0,,20.596089505509685,,,,,
20241018135535_852,1,640.0,,22.208342008466932,,,,,
20241018135642_853,1,686.0,,22.824821161204458,,,,,
20241018135921_854,1,725.0,,20.84471406802565,,,,,
20241018140027_855,1,546.0,,16.5665392317495,,,,,
20241018140117_856,1,609.0,,20.297970202979702,,,,,
20241018140426_859,1,671.0,,19.220303056343273,,,,,
20241018140957_860,1,536.0,,18.982186492899388,,,,,
20241018141433_861,1,852.0,,26.476894869324713,,,,,
20241018142858_863,1,1153.0,,26.058852777652216,,,,,
20241018143318_865,1,728.0,,21.455938697318008,,,,,
