Index,CalibrationCount,EyeSide,CalibrationPointerX,CalibrationPointerY,DrawPointerX,DrawPointerY,TimeStamp,EyeCenterX,EyeCenterY,RotatedEyeCenterX,RotatedEyeCenterY,IsFixed,RetryCount,IsBadPosition,IsValid,PupilSize,PupilAspect,Phase,EyeCenterAngleX,EyeCenterAngleY
0,1,0,,,0,0,18,324,207,233.6622,305.3309,0,,0,0,56,874,1,0.8734259,2.974016
1,1,0,,,0,0,36,324,207,233.6622,305.3309,0,,0,0,55,874,1,0.8734259,2.974016
2,1,0,,,0,0,50,324,208,233.3202,306.2706,0,,0,0,55,873,1,0.7210129,2.385685
3,1,0,,,0,0,66,324,208,233.3202,306.2706,0,,0,0,58,877,1,0.7210129,2.385685
4,1,0,,,0,0,80,324,208,233.3202,306.2706,0,,0,0,57,876,1,0.7210129,2.385685
5,1,0,,,0,0,95,324,208,233.3202,306.2706,0,,0,0,57,876,1,0.7210129,2.385685
6,1,0,,,0,0,111,324,208,233.3202,306.2706,0,,0,0,57,878,1,0.7210129,2.385685
7,1,0,,,0,0,125,324,208,233.3202,306.2706,0,,0,0,57,881,1,0.7210129,2.385685
8,1,0,,,0,0,139,323,207,232.7225,304.9889,0,,0,0,58,883,1,0.4440379,3.200855
9,1,0,,,0,0,153,323,207,232.7225,304.9889,0,,0,0,58,881,1,0.4440379,3.200855
10,1,0,,,0,0,168,323,206,233.0646,304.0492,0,,0,0,58,884,1,0.5966456,3.78874
11,1,0,,,0,0,183,322,206,232.1249,303.7072,0,,0,0,58,883,1,0.1669947,4.016226
12,1,0,,,0,0,196,322,207,231.7829,304.6469,0,,0,0,56,885,1,0.01399754,3.428039
13,1,0,,,0,0,210,323,208,232.3805,305.9286,0,,0,0,58,883,1,0.2912359,2.612222
14,1,0,,,0,0,226,323,208,232.3805,305.9286,0,,0,0,57,883,1,0.2912359,2.612222
15,1,0,,,0,0,240,323,209,232.0385,306.8683,0,,0,0,59,882,1,0.1382392,2.022839
16,1,0,,,0,0,257,324,209,232.9782,307.2103,0,,0,0,57,881,1,0.568406,1.796606
17,1,0,,,0,0,271,323,209,232.0385,306.8683,0,,0,0,58,882,1,0.1382392,2.022839
18,1,0,,,0,0,285,323,209,232.0385,306.8683,0,,0,0,59,881,1,0.1382392,2.022839
19,1,0,,,0,0,300,323,209,232.0385,306.8683,0,,0,0,58,879,1,0.1382392,2.022839
20,1,0,,,0,0,314,323,209,232.0385,306.8683,0,,0,0,56,876,1,0.1382392,2.022839
21,1,0,,,0,0,328,324,209,232.9782,307.2103,0,,0,0,57,876,1,0.568406,1.796606
22,1,0,,,0,0,345,324,210,232.6362,308.15,0,,0,0,58,876,1,0.4156047,1.206776
23,1,0,,,0,0,359,324,209,232.9782,307.2103,0,,0,0,58,877,1,0.568406,1.796606
24,1,0,,,0,0,374,324,209,232.9782,307.2103,0,,0,0,56,878,1,0.568406,1.796606
25,1,0,,,0.38676,-0.04642,389,324,209,232.9782,307.2103,0,,0,0,56,877,1,0.568406,1.796606
26,1,0,,,0.91416,-0.10972,402,323,209,232.0385,306.8683,0,,0,0,58,874,1,0.1382392,2.022839
27,1,0,,,1.44156,-0.17302,418,323,208,232.3805,305.9286,0,,0,0,58,875,1,0.2912359,2.612222
28,1,0,,,1.89864,-0.22788,431,323,208,232.3805,305.9286,0,,0,0,57,876,1,0.2912359,2.612222
29,1,0,,,2.42604,-0.29118,447,323,208,232.3805,305.9286,0,,0,0,57,876,1,0.2912359,2.612222
30,1,0,,,2.91828,-0.35026,463,323,207,232.7225,304.9889,0,,0,0,57,877,1,0.4440379,3.200855
31,1,0,,,3.48084,-0.41778,477,323,207,232.7225,304.9889,0,,0,0,56,879,1,0.4440379,3.200855
32,1,0,,,4.0434,-0.4853,492,324,208,233.3202,306.2706,0,,0,0,57,878,1,0.7210129,2.385685
33,1,0,,,4.53564,-0.5443799,506,324,208,233.3202,306.2706,0,,0,0,56,878,1,0.7210129,2.385685
34,1,0,,,5.06304,-0.60768,520,324,208,233.3202,306.2706,0,,0,0,57,878,1,0.7210129,2.385685
35,1,0,,,5.55528,-0.66676,534,323,208,232.3805,305.9286,0,,0,0,58,880,1,0.2912359,2.612222
36,1,0,,,6.08268,-0.7300599,547,324,208,233.3202,306.2706,0,,0,0,57,881,1,0.7210129,2.385685
37,1,0,,,6.53976,-0.78492,565,324,208,233.3202,306.2706,0,,0,0,56,881,1,0.7210129,2.385685
38,1,0,,,6.99684,-0.83978,578,324,208,233.3202,306.2706,0,,0,0,58,883,1,0.7210129,2.385685
39,1,0,,,7.59456,-0.9115199,592,324,208,233.3202,306.2706,0,,0,0,56,884,1,0.7210129,2.385685
40,1,0,,,8.0868,-0.9705999,607,324,208,233.3202,306.2706,0,,0,0,57,883,1,0.7210129,2.385685
41,1,0,,,8.57904,-1.02968,621,324,208,233.3202,306.2706,0,,0,0,56,883,1,0.7210129,2.385685
42,1,0,,,9.106441,-1.09298,635,324,208,233.3202,306.2706,0,,0,0,57,882,1,0.7210129,2.385685
43,1,0,,,9.59868,-1.15206,649,324,208,233.3202,306.2706,0,,0,0,58,882,1,0.7210129,2.385685
44,1,0,,,10.12608,-1.21536,663,324,208,233.3202,306.2706,0,,0,0,58,882,1,0.7210129,2.385685
45,1,0,,,10.58316,-1.27022,680,324,209,232.9782,307.2103,0,,0,0,58,881,1,0.568406,1.796606
46,1,0,,,11.0754,-1.3293,694,324,209,232.9782,307.2103,0,,0,0,56,881,1,0.568406,1.796606
47,1,0,,,11.63796,-1.39682,707,324,209,232.9782,307.2103,0,,0,0,58,879,1,0.568406,1.796606
48,1,0,,,12.1302,-1.4559,723,324,209,232.9782,307.2103,0,,0,0,59,876,1,0.568406,1.796606
49,1,0,,,12.6576,-1.5192,738,324,209,232.9782,307.2103,0,,0,0,58,876,1,0.568406,1.796606
50,1,0,,,13.185,-1.5825,754,324,209,232.9782,307.2103,0,,0,0,58,876,1,0.568406,1.796606
51,1,0,,,13.7124,-1.6458,769,324,208,233.3202,306.2706,0,,0,0,58,877,1,0.7210129,2.385685
52,1,0,,,14.27496,-1.71332,785,326,208,235.1996,306.9546,0,,0,0,57,877,1,1.578613,1.933642
53,1,0,,,14.87268,-1.78506,803,329,207,238.3607,307.041,0,,0,0,59,877,1,3.010633,1.844962
54,1,0,,,15.40008,-1.84836,817,333,206,242.4615,307.4694,0,,0,0,58,875,1,4.857574,1.532723
55,1,0,,,15.9978,-1.9201,833,336,205,245.6226,307.5558,0,,0,0,58,876,1,6.270821,1.445776
56,1,0,,,16.49004,-1.97918,847,339,204,248.7837,307.6421,0,,0,0,58,876,1,7.675947,1.359329
57,1,0,,,17.0526,-2.0467,861,340,204,249.7234,307.9841,0,,0,0,58,875,1,8.09398,1.137008
58,1,0,,,17.50968,-2.10156,877,340,203,250.0654,307.0445,0,,0,0,58,877,1,8.239569,1.71761
59,1,0,,,17.58,-2.11,891,339,203,249.1257,306.7024,0,,0,0,57,879,1,7.821907,1.940226
60,1,0,,,17.58,-2.11,904,340,203,250.0654,307.0445,0,,0,0,57,881,1,8.239569,1.71761
61,1,0,,,17.58,-2.11,919,340,203,250.0654,307.0445,0,,0,0,59,881,1,8.239569,1.71761
62,1,0,,,17.58,-2.11,934,342,203,251.9448,307.7285,0,,0,0,58,880,1,9.073023,1.273376
63,1,0,,,17.58,-2.11,949,344,202,254.1662,307.4728,0,,0,0,59,881,1,10.04793,1.409168
64,1,0,,,17.58,-2.11,962,346,202,256.0456,308.1569,0,,0,0,59,878,1,10.87569,0.9669908
65,1,0,,,17.58,-2.11,976,349,201,259.2067,308.2433,0,,0,0,55,880,1,12.25467,0.8827082
66,1,0,,,17.58,-2.11,993,350,201,260.1464,308.5853,0,,0,0,58,883,1,12.66544,0.6628023
67,1,0,,,17.58,-2.11,1006,350,201,260.1464,308.5853,0,,0,0,58,882,1,12.66544,0.6628023
68,1,0,,,17.58,-2.11,1020,351,201,261.0861,308.9273,0,,0,0,56,883,1,13.07559,0.4432222
69,1,0,,,17.58,-2.11,1034,350,200,260.4884,307.6456,0,,0,0,57,881,1,12.80684,1.238319
70,1,0,,,17.58,-2.11,1048,350,200,260.4884,307.6456,0,,0,0,57,881,1,12.80684,1.238319
71,1,0,,,17.58,-2.11,1066,352,200,262.3678,308.3296,0,,0,0,58,881,1,13.62582,0.798904
72,1,0,,,17.58,-2.11,1080,354,199,264.5892,308.074,0,,0,0,57,880,1,14.58219,0.9344355
73,1,0,,,17.58,-2.11,1095,356,199,266.4686,308.758,0,,0,0,58,878,1,15.39564,0.4970351
74,1,0,,,17.58,-2.11,1110,359,198,269.6297,308.8444,0,,0,0,58,880,1,16.7492,0.4148528
75,1,0,,,17.58,-2.11,1123,361,198,271.509,309.5284,0,,0,0,58,880,1,17.55598,-0.01991177
76,1,0,,,17.58,-2.11,1137,362,198,272.4487,309.8704,0,,0,0,58,882,1,17.95849,-0.2368159
77,1,0,,,17.58,-2.11,1150,362,198,272.4487,309.8704,0,,0,0,56,881,1,17.95849,-0.2368159
78,1,0,,,17.58,-2.11,1166,363,198,273.3884,310.2125,0,,0,0,58,880,1,18.36041,-0.4534023
79,1,0,,,17.58,-2.11,1184,363,198,273.3884,310.2125,0,,0,0,58,880,1,18.36041,-0.4534023
80,1,0,,,17.58,-2.11,1199,363,198,273.3884,310.2125,0,,0,0,59,882,1,18.36041,-0.4534023
81,1,0,,,17.58,-2.11,1214,363,198,273.3884,310.2125,0,,0,0,57,883,1,18.36041,-0.4534023
82,1,0,,,17.58,-2.11,1227,363,199,273.0464,311.1521,0,,0,0,57,884,1,18.22394,-1.023766
83,1,0,,,17.58,-2.11,1241,363,198,273.3884,310.2125,0,,0,0,60,884,1,18.36041,-0.4534023
84,1,0,,,17.58,-2.11,1258,363,198,273.3884,310.2125,0,,0,0,58,885,1,18.36041,-0.4534023
85,1,0,,,17.58,-2.11,1271,363,199,273.0464,311.1521,0,,0,0,59,886,1,18.22394,-1.023766
86,1,0,,,17.58,-2.11,1287,364,199,273.9861,311.4942,0,,0,0,58,888,1,18.62561,-1.239751
87,1,0,,,17.58,-2.11,1302,364,199,273.9861,311.4942,0,,0,0,59,891,1,18.62561,-1.239751
88,1,0,,,17.58,-2.11,1315,364,198,274.3281,310.5545,0,,0,0,58,892,1,18.76173,-0.6696716
89,1,0,,,17.58,-2.11,1332,364,198,274.3281,310.5545,0,,0,0,57,892,1,18.76173,-0.6696716
90,1,0,,,17.58,-2.11,1347,363,198,273.3884,310.2125,0,,0,0,59,894,1,18.36041,-0.4534023
91,1,0,,,17.58,-2.11,1362,363,198,273.3884,310.2125,0,,0,0,59,894,1,18.36041,-0.4534023
92,1,0,,,17.58,-2.11,1377,363,198,273.3884,310.2125,0,,0,0,59,894,1,18.36041,-0.4534023
93,1,0,,,17.58,-2.11,1393,364,198,274.3281,310.5545,0,,0,0,59,895,1,18.76173,-0.6696716
94,1,0,,,17.58,-2.11,1409,364,198,274.3281,310.5545,0,,0,0,58,899,1,18.76173,-0.6696716
95,1,0,,,17.58,-2.11,1422,364,198,274.3281,310.5545,0,,0,0,58,899,1,18.76173,-0.6696716
96,1,0,,,17.58,-2.11,1436,364,198,274.3281,310.5545,0,,0,0,59,901,1,18.76173,-0.6696716
97,1,0,,,17.58,-2.11,1450,364,198,274.3281,310.5545,0,,0,0,60,901,1,18.76173,-0.6696716
98,1,0,,,17.58,-2.11,1464,364,198,274.3281,310.5545,0,,0,0,59,902,1,18.76173,-0.6696716
99,1,0,,,17.58,-2.11,1479,364,199,273.9861,311.4942,0,,0,0,58,903,1,18.62561,-1.239751
100,1,0,,,17.58,-2.11,1493,364,199,273.9861,311.4942,0,,0,0,58,903,1,18.62561,-1.239751
101,1,0,,,17.58,-2.11,1508,364,199,273.9861,311.4942,0,,0,0,59,903,1,18.62561,-1.239751
102,1,0,,,17.58,-2.11,1523,364,199,273.9861,311.4942,0,,0,0,59,904,1,18.62561,-1.239751
103,1,0,,,17.58,-2.11,1537,363,199,273.0464,311.1521,0,,0,0,57,904,1,18.22394,-1.023766
104,1,0,,,17.58,-2.11,1551,363,199,273.0464,311.1521,0,,0,0,58,908,1,18.22394,-1.023766
105,1,0,,,17.58,-2.11,1565,363,199,273.0464,311.1521,0,,0,0,57,907,1,18.22394,-1.023766
106,1,0,18,0,17.58,-2.11,1591,363,198,273.3884,310.2125,0,0,0,0,59,907,3,18.36041,-0.4534023
107,1,0,18,0,17.58,-2.11,1610,363,198,273.3884,310.2125,0,0,0,0,59,907,3,18.36041,-0.4534023
108,1,0,18,0,17.58,-2.11,1624,363,198,273.3884,310.2125,0,0,0,0,56,906,3,18.36041,-0.4534023
109,1,0,18,0,17.58,-2.11,1639,363,198,273.3884,310.2125,0,0,0,0,58,909,3,18.36041,-0.4534023
110,1,0,18,0,17.58,-2.11,1652,363,198,273.3884,310.2125,0,0,0,0,59,911,3,18.36041,-0.4534023
111,1,0,18,0,17.58,-2.11,1668,363,198,273.3884,310.2125,0,0,0,0,60,912,3,18.36041,-0.4534023
112,1,0,18,0,17.58,-2.11,1682,364,198,274.3281,310.5545,0,0,0,0,59,912,3,18.76173,-0.6696716
113,1,0,18,0,17.58,-2.11,1698,364,198,274.3281,310.5545,0,0,0,0,59,913,3,18.76173,-0.6696716
114,1,0,18,0,17.58,-2.11,1714,364,198,274.3281,310.5545,0,0,0,0,62,910,3,18.76173,-0.6696716
115,1,0,18,0,17.58,-2.11,1727,363,198,273.3884,310.2125,1,0,0,1,57,910,3,18.36041,-0.4534023
116,1,0,18,0,17.58,-2.11,1749,363,198,273.3884,310.2125,1,0,0,1,58,909,3,18.36041,-0.4534023
117,1,0,18,0,17.58,-2.11,1764,363,198,273.3884,310.2125,1,0,0,1,58,908,3,18.36041,-0.4534023
118,1,0,18,0,17.58,-2.11,1779,363,198,273.3884,310.2125,1,0,0,1,58,910,3,18.36041,-0.4534023
119,1,0,18,0,17.58,-2.11,1796,363,199,273.0464,311.1521,1,0,0,1,60,910,3,18.22394,-1.023766
120,1,0,18,0,17.58,-2.11,1812,363,198,273.3884,310.2125,1,0,0,1,57,910,3,18.36041,-0.4534023
121,1,0,18,0,17.58,-2.11,1828,363,198,273.3884,310.2125,1,0,0,1,58,912,3,18.36041,-0.4534023
122,1,0,18,0,17.58,-2.11,1842,363,198,273.3884,310.2125,1,0,0,1,57,913,3,18.36041,-0.4534023
123,1,0,18,0,17.58,-2.11,1857,364,197,274.6701,309.6148,1,0,0,1,60,915,3,18.89769,-0.1002916
124,1,0,18,0,17.58,-2.11,1874,363,197,273.7304,309.2728,1,0,0,1,59,914,3,18.49671,0.1162618
125,1,0,18,0,17.58,-2.11,1888,363,197,273.7304,309.2728,1,0,0,1,57,914,3,18.49671,0.1162618
126,1,0,18,0,17.58,-2.11,1904,363,197,273.7304,309.2728,1,0,0,1,59,915,3,18.49671,0.1162618
127,1,0,18,0,17.58,-2.11,1918,363,198,273.3884,310.2125,1,0,0,1,58,914,3,18.36041,-0.4534023
128,1,0,18,0,17.58,-2.11,1932,363,198,273.3884,310.2125,1,0,0,1,59,913,3,18.36041,-0.4534023
129,1,0,18,0,17.58,-2.11,1948,363,198,273.3884,310.2125,1,0,0,1,60,914,3,18.36041,-0.4534023
130,1,0,18,0,17.58,-2.11,1962,363,198,273.3884,310.2125,1,0,0,1,58,913,3,18.36041,-0.4534023
131,1,0,18,0,17.58,-2.11,1978,363,198,273.3884,310.2125,1,0,0,1,59,915,3,18.36041,-0.4534023
132,1,0,18,0,17.58,-2.11,1992,363,198,273.3884,310.2125,1,0,0,1,59,914,3,18.36041,-0.4534023
133,1,0,18,0,17.58,-2.11,2006,363,198,273.3884,310.2125,1,0,0,1,59,914,3,18.36041,-0.4534023
134,1,0,18,0,17.58,-2.11,2021,363,198,273.3884,310.2125,1,0,0,1,60,912,3,18.36041,-0.4534023
135,1,0,18,0,17.58,-2.11,2037,363,198,273.3884,310.2125,1,0,0,1,58,913,3,18.36041,-0.4534023
136,1,0,18,0,17.58,-2.11,2052,363,199,273.0464,311.1521,1,0,0,1,58,912,3,18.22394,-1.023766
137,1,0,18,0,17.58,-2.11,2066,363,199,273.0464,311.1521,1,0,0,1,59,911,3,18.22394,-1.023766
138,1,0,18,0,17.58,-2.11,2080,362,199,272.1067,310.8101,1,0,0,1,62,909,3,17.82167,-0.8074653
139,1,0,18,0,17.58,-2.11,2096,362,199,272.1067,310.8101,1,0,0,1,60,909,3,17.82167,-0.8074653
140,1,0,18,0,17.58,-2.11,2110,363,199,273.0464,311.1521,1,0,0,1,59,910,3,18.22394,-1.023766
141,1,0,18,0,17.58,-2.11,2127,363,199,273.0464,311.1521,1,0,0,1,60,912,3,18.22394,-1.023766
142,1,0,18,0,17.58,-2.11,2140,363,199,273.0464,311.1521,1,0,0,1,59,913,3,18.22394,-1.023766
143,1,0,18,0,17.58,-2.11,2153,363,198,273.3884,310.2125,1,0,0,1,59,913,3,18.36041,-0.4534023
144,1,0,18,0,17.58,-2.11,2169,363,198,273.3884,310.2125,1,0,0,1,61,913,3,18.36041,-0.4534023
145,1,0,18,0,17.58,-2.11,2182,363,198,273.3884,310.2125,1,0,0,1,60,913,3,18.36041,-0.4534023
146,1,0,18,0,17.58,-2.11,2196,363,198,273.3884,310.2125,1,0,0,1,60,912,3,18.36041,-0.4534023
147,1,0,18,0,17.58,-2.11,2213,363,199,273.0464,311.1521,1,0,0,1,59,912,3,18.22394,-1.023766
148,1,0,18,0,17.58,-2.11,2227,363,198,273.3884,310.2125,1,0,0,1,61,912,3,18.36041,-0.4534023
149,1,0,18,0,17.58,-2.11,2243,362,198,272.4487,309.8704,1,0,0,1,60,911,3,17.95849,-0.2368159
150,1,0,18,0,17.58,-2.11,2257,362,198,272.4487,309.8704,1,0,0,1,61,911,3,17.95849,-0.2368159
151,1,0,18,0,17.58,-2.11,2271,363,198,273.3884,310.2125,1,0,0,1,59,909,3,18.36041,-0.4534023
152,1,0,18,0,17.58,-2.11,2288,363,198,273.3884,310.2125,1,0,0,1,61,910,3,18.36041,-0.4534023
153,1,0,18,0,17.58,-2.11,2301,363,199,273.0464,311.1521,1,0,0,1,63,911,3,18.22394,-1.023766
154,1,0,18,0,17.58,-2.11,2315,363,199,273.0464,311.1521,1,0,0,1,60,912,3,18.22394,-1.023766
155,1,0,18,0,17.58,-2.11,2331,363,199,273.0464,311.1521,1,0,0,1,61,913,3,18.22394,-1.023766
156,1,0,18,0,17.58,-2.11,2344,362,199,272.1067,310.8101,1,0,0,1,59,912,3,17.82167,-0.8074653
157,1,0,18,0,17.58,-2.11,2360,362,198,272.4487,309.8704,1,0,0,1,61,913,3,17.95849,-0.2368159
158,1,0,18,0,17.58,-2.11,2373,362,198,272.4487,309.8704,1,0,0,1,59,912,3,17.95849,-0.2368159
159,1,0,18,0,17.58,-2.11,2388,362,198,272.4487,309.8704,1,0,0,1,59,913,3,17.95849,-0.2368159
160,1,0,18,0,17.58,-2.11,2403,363,198,273.3884,310.2125,1,0,0,1,59,913,3,18.36041,-0.4534023
161,1,0,18,0,17.58,-2.11,2417,364,198,274.3281,310.5545,1,0,0,1,60,912,3,18.76173,-0.6696716
162,1,0,18,0,17.58,-2.11,2434,364,199,273.9861,311.4942,1,0,0,1,59,911,3,18.62561,-1.239751
163,1,0,18,0,17.58,-2.11,2450,364,198,274.3281,310.5545,1,0,0,1,61,909,3,18.76173,-0.6696716
164,1,0,18,0,17.58,-2.11,2464,364,198,274.3281,310.5545,1,0,0,1,60,910,3,18.76173,-0.6696716
165,1,0,18,0,17.58,-2.11,2479,364,198,274.3281,310.5545,1,0,0,1,62,910,3,18.76173,-0.6696716
166,1,0,18,0,17.58,-2.11,2492,364,198,274.3281,310.5545,1,0,0,1,60,909,3,18.76173,-0.6696716
167,1,0,18,0,17.58,-2.11,2508,364,198,274.3281,310.5545,1,0,0,1,58,910,3,18.76173,-0.6696716
168,1,0,18,0,17.58,-2.11,2522,364,199,273.9861,311.4942,1,0,0,1,60,910,3,18.62561,-1.239751
169,1,0,18,0,17.58,-2.11,2537,364,199,273.9861,311.4942,1,0,0,1,60,909,3,18.62561,-1.239751
170,1,0,18,0,17.58,-2.11,2552,364,199,273.9861,311.4942,1,0,0,1,60,910,3,18.62561,-1.239751
171,1,0,18,0,17.58,-2.11,2568,364,199,273.9861,311.4942,1,0,0,1,61,910,3,18.62561,-1.239751
172,1,0,18,0,17.58,-2.11,2582,364,199,273.9861,311.4942,1,0,0,1,59,912,3,18.62561,-1.239751
173,1,0,18,0,17.58,-2.11,2599,364,199,273.9861,311.4942,1,0,0,1,62,912,3,18.62561,-1.239751
174,1,0,18,0,17.58,-2.11,2612,364,199,273.9861,311.4942,1,0,0,1,61,912,3,18.62561,-1.239751
175,1,0,18,0,17.58,-2.11,2628,364,199,273.9861,311.4942,1,0,0,1,60,913,3,18.62561,-1.239751
176,1,0,18,0,17.58,-2.11,2642,364,199,273.9861,311.4942,1,0,0,1,57,914,3,18.62561,-1.239751
177,1,0,18,0,17.58,-2.11,2656,364,199,273.9861,311.4942,1,0,0,1,58,914,3,18.62561,-1.239751
178,1,0,18,0,17.58,-2.11,2672,364,199,273.9861,311.4942,1,0,0,1,61,916,3,18.62561,-1.239751
179,1,0,18,0,17.58,-2.11,2686,363,198,273.3884,310.2125,1,0,0,1,58,916,3,18.36041,-0.4534023
180,1,0,18,0,17.58,-2.11,2702,363,198,273.3884,310.2125,1,0,0,1,61,914,3,18.36041,-0.4534023
181,1,0,18,0,17.58,-2.11,2714,363,198,273.3884,310.2125,1,0,0,1,62,914,3,18.36041,-0.4534023
182,1,0,18,0,17.58,-2.11,2727,362,198,272.4487,309.8704,1,0,0,1,60,913,3,17.95849,-0.2368159
183,1,0,18,0,17.58,-2.11,2743,362,198,272.4487,309.8704,1,0,0,1,59,912,3,17.95849,-0.2368159
184,1,0,18,0,17.58,-2.11,2758,362,198,272.4487,309.8704,1,0,0,1,60,913,3,17.95849,-0.2368159
185,1,0,,,17.58,-2.11,2804,363,198,273.3884,310.2125,0,,0,0,60,911,4,18.36041,-0.4534023
186,1,0,,,17.58,-2.11,2832,363,198,273.3884,310.2125,0,,0,0,60,912,4,18.36041,-0.4534023
187,1,0,,,17.58,-2.11,2857,363,198,273.3884,310.2125,0,,0,0,60,913,4,18.36041,-0.4534023
188,1,0,,,17.58,-2.11,2879,363,199,273.0464,311.1521,0,,0,0,61,914,4,18.22394,-1.023766
189,1,0,,,17.58,-2.11,2902,363,199,273.0464,311.1521,0,,0,0,61,915,4,18.22394,-1.023766
190,1,0,,,17.58,-2.11,2926,364,198,274.3281,310.5545,0,,0,0,59,917,4,18.76173,-0.6696716
191,1,0,,,17.58,-2.11,2952,364,199,273.9861,311.4942,0,,0,0,60,916,4,18.62561,-1.239751
192,1,0,,,17.58,-2.11,2977,364,198,274.3281,310.5545,0,,0,0,59,917,4,18.76173,-0.6696716
193,1,0,,,17.58,-2.11,3000,364,198,274.3281,310.5545,0,,0,0,58,916,4,18.76173,-0.6696716
194,1,0,,,17.58,-2.11,3023,364,198,274.3281,310.5545,0,,0,0,61,919,1,18.76173,-0.6696716
195,1,0,,,17.58,-2.11,3039,364,198,274.3281,310.5545,0,,0,0,59,919,1,18.76173,-0.6696716
196,1,0,,,17.58,-2.11,3056,364,199,273.9861,311.4942,0,,0,0,59,918,1,18.62561,-1.239751
197,1,0,,,17.58,-2.11,3070,364,199,273.9861,311.4942,0,,0,0,61,918,1,18.62561,-1.239751
198,1,0,,,17.58,-2.11,3083,364,199,273.9861,311.4942,0,,0,0,59,919,1,18.62561,-1.239751
199,1,0,,,17.58,-2.11,3098,364,199,273.9861,311.4942,0,,0,0,60,919,1,18.62561,-1.239751
200,1,0,,,17.58,-2.11,3111,364,199,273.9861,311.4942,0,,0,0,61,919,1,18.62561,-1.239751
201,1,0,,,17.58,-2.11,3126,364,199,273.9861,311.4942,0,,0,0,61,917,1,18.62561,-1.239751
202,1,0,,,17.58,-2.11,3138,363,198,273.3884,310.2125,0,,0,0,60,917,1,18.36041,-0.4534023
203,1,0,,,17.58,-2.11,3153,363,198,273.3884,310.2125,0,,0,0,60,917,1,18.36041,-0.4534023
204,1,0,,,17.58,-2.11,3170,363,199,273.0464,311.1521,0,,0,0,59,917,1,18.22394,-1.023766
205,1,0,,,17.58,-2.11,3185,363,199,273.0464,311.1521,0,,0,0,60,917,1,18.22394,-1.023766
206,1,0,,,17.58,-2.11,3199,363,199,273.0464,311.1521,0,,0,0,59,916,1,18.22394,-1.023766
207,1,0,,,17.58,-2.11,3213,364,198,274.3281,310.5545,0,,0,0,60,918,1,18.76173,-0.6696716
208,1,0,,,17.58,-2.11,3227,364,198,274.3281,310.5545,0,,0,0,60,916,1,18.76173,-0.6696716
209,1,0,,,17.58,-2.11,3242,364,198,274.3281,310.5545,0,,0,0,59,915,1,18.76173,-0.6696716
210,1,0,,,17.58,-2.11,3256,364,199,273.9861,311.4942,0,,0,0,62,914,1,18.62561,-1.239751
211,1,0,,,17.58,-2.11,3270,364,199,273.9861,311.4942,0,,0,0,59,914,1,18.62561,-1.239751
212,1,0,,,17.58,-2.11,3285,364,199,273.9861,311.4942,0,,0,0,60,915,1,18.62561,-1.239751
213,1,0,,,17.58,-2.11,3298,364,199,273.9861,311.4942,0,,0,0,59,916,1,18.62561,-1.239751
214,1,0,,,17.58,-2.11,3312,364,199,273.9861,311.4942,0,,0,0,60,916,1,18.62561,-1.239751
215,1,0,,,17.58,-2.11,3327,364,199,273.9861,311.4942,0,,0,0,61,916,1,18.62561,-1.239751
216,1,0,,,17.58,-2.11,3341,364,199,273.9861,311.4942,0,,0,0,60,918,1,18.62561,-1.239751
217,1,0,,,17.58,-2.11,3356,364,198,274.3281,310.5545,0,,0,0,59,918,1,18.76173,-0.6696716
218,1,0,,,17.58,-2.11,3370,364,198,274.3281,310.5545,0,,0,0,57,919,1,18.76173,-0.6696716
219,1,0,,,17.58,-2.11,3385,364,198,274.3281,310.5545,0,,0,0,59,918,1,18.76173,-0.6696716
220,1,0,,,17.526,-2.34454,3399,364,198,274.3281,310.5545,0,,0,0,57,915,1,18.76173,-0.6696716
221,1,0,,,17.436,-2.73544,3413,364,198,274.3281,310.5545,0,,0,0,57,917,1,18.76173,-0.6696716
222,1,0,,,17.346,-3.12634,3427,364,198,274.3281,310.5545,0,,0,0,58,916,1,18.76173,-0.6696716
223,1,0,,,17.268,-3.46512,3443,364,198,274.3281,310.5545,0,,0,0,57,917,1,18.76173,-0.6696716
224,1,0,,,17.178,-3.85602,3457,364,197,274.6701,309.6148,0,,0,0,58,918,1,18.89769,-0.1002916
225,1,0,,,17.088,-4.24692,3474,363,198,273.3884,310.2125,0,,0,0,55,915,1,18.36041,-0.4534023
226,1,0,,,17.004,-4.61176,3488,363,198,273.3884,310.2125,0,,0,0,58,913,1,18.36041,-0.4534023
227,1,0,,,16.896,-5.08084,3504,364,198,274.3281,310.5545,0,,0,0,56,913,1,18.76173,-0.6696716
228,1,0,,,16.818,-5.41962,3519,364,198,274.3281,310.5545,0,,0,0,56,913,1,18.76173,-0.6696716
229,1,0,,,16.716,-5.86264,3532,364,198,274.3281,310.5545,0,,0,0,56,911,1,18.76173,-0.6696716
230,1,0,,,16.632,-6.22748,3549,364,198,274.3281,310.5545,0,,0,0,55,909,1,18.76173,-0.6696716
231,1,0,,,16.548,-6.59232,3563,364,198,274.3281,310.5545,0,,0,0,56,910,1,18.76173,-0.6696716
232,1,0,,,16.452,-7.00928,3579,364,198,274.3281,310.5545,0,,0,0,56,909,1,18.76173,-0.6696716
233,1,0,,,16.368,-7.37412,3594,363,198,273.3884,310.2125,0,,0,0,56,908,1,18.36041,-0.4534023
234,1,0,,,16.266,-7.81714,3607,363,197,273.7304,309.2728,0,,0,0,54,906,1,18.49671,0.1162618
