mean_velocity,max_velocity,mean_acceleration,max_acceleration,mean_jerk,max_jerk,saccade_count,saccade_distance,fixation_time,direction_changes,direction_change_frequency,high_freq_power,freq,power_spectrum
886.2071045344676,33629.02473624803,-2115.2267857795923,2567069.411445803,151653.7799502614,242952752.50083622,619,20835.80667304388,13924.000000000002,554,22.398318104633297,65640559.922085255,"[ 0.04043018  0.08086035  0.12129053  0.16172071  0.20215089  0.24258106
  0.28301124  0.32344142  0.36387159  0.40430177  0.44473195  0.48516213
  0.5255923   0.56602248  0.60645266  0.64688283  0.68731301  0.72774319
  0.76817336  0.80860354  0.84903372  0.8894639   0.92989407  0.97032425
  1.01075443  1.0511846   1.09161478  1.13204496  1.17247514  1.21290531
  1.25333549  1.29376567  1.33419584  1.37462602  1.4150562   1.45548638
  1.49591655  1.53634673  1.57677691  1.61720708  1.65763726  1.69806744
  1.73849761  1.77892779  1.81935797  1.85978815  1.90021832  1.9406485
  1.98107868  2.02150885  2.06193903  2.10236921  2.14279939  2.18322956
  2.22365974  2.26408992  2.30452009  2.34495027  2.38538045  2.42581063
  2.4662408   2.50667098  2.54710116  2.58753133  2.62796151  2.66839169
  2.70882186  2.74925204  2.78968222  2.8301124   2.87054257  2.91097275
  2.95140293  2.9918331   3.03226328  3.07269346  3.11312364  3.15355381
  3.19398399  3.23441417  3.27484434  3.31527452  3.3557047   3.39613488
  3.43656505  3.47699523  3.51742541  3.55785558  3.59828576  3.63871594
  3.67914611  3.71957629  3.76000647  3.80043665  3.84086682  3.881297
  3.92172718  3.96215735  4.00258753  4.04301771  4.08344789  4.12387806
  4.16430824  4.20473842  4.24516859  4.28559877  4.32602895  4.36645913
  4.4068893   4.44731948  4.48774966  4.52817983  4.56861001  4.60904019
  4.64947036  4.68990054  4.73033072  4.7707609   4.81119107  4.85162125
  4.89205143  4.9324816   4.97291178  5.01334196  5.05377214  5.09420231
  5.13463249  5.17506267  5.21549284  5.25592302  5.2963532   5.33678338
  5.37721355  5.41764373  5.45807391  5.49850408  5.53893426  5.57936444
  5.61979461  5.66022479  5.70065497  5.74108515  5.78151532  5.8219455
  5.86237568  5.90280585  5.94323603  5.98366621  6.02409639  6.06452656
  6.10495674  6.14538692  6.18581709  6.22624727  6.26667745  6.30710763
  6.3475378   6.38796798  6.42839816  6.46882833  6.50925851  6.54968869
  6.59011886  6.63054904  6.67097922  6.7114094   6.75183957  6.79226975
  6.83269993  6.8731301   6.91356028  6.95399046  6.99442064  7.03485081
  7.07528099  7.11571117  7.15614134  7.19657152  7.2370017   7.27743188
  7.31786205  7.35829223  7.39872241  7.43915258  7.47958276  7.52001294
  7.56044311  7.60087329  7.64130347  7.68173365  7.72216382  7.762594
  7.80302418  7.84345435  7.88388453  7.92431471  7.96474489  8.00517506
  8.04560524  8.08603542  8.12646559  8.16689577  8.20732595  8.24775613
  8.2881863   8.32861648  8.36904666  8.40947683  8.44990701  8.49033719
  8.53076736  8.57119754  8.61162772  8.6520579   8.69248807  8.73291825
  8.77334843  8.8137786   8.85420878  8.89463896  8.93506914  8.97549931
  9.01592949  9.05635967  9.09678984  9.13722002  9.1776502   9.21808038
  9.25851055  9.29894073  9.33937091  9.37980108  9.42023126  9.46066144
  9.50109161  9.54152179  9.58195197  9.62238215  9.66281232  9.7032425
  9.74367268  9.78410285  9.82453303  9.86496321  9.90539339  9.94582356
  9.98625374 10.02668392 10.06711409 10.10754427 10.14797445 10.18840463
 10.2288348  10.26926498 10.30969516 10.35012533 10.39055551 10.43098569
 10.47141586 10.51184604 10.55227622 10.5927064  10.63313657 10.67356675
 10.71399693 10.7544271  10.79485728 10.83528746 10.87571764 10.91614781
 10.95657799 10.99700817 11.03743834 11.07786852 11.1182987  11.15872888
 11.19915905 11.23958923 11.28001941 11.32044958 11.36087976 11.40130994
 11.44174011 11.48217029 11.52260047 11.56303065 11.60346082 11.643891
 11.68432118 11.72475135 11.76518153 11.80561171 11.84604189 11.88647206
 11.92690224 11.96733242 12.00776259 12.04819277 12.08862295 12.12905313
 12.1694833  12.20991348 12.25034366 12.29077383 12.33120401 12.37163419
 12.41206436 12.45249454 12.49292472 12.5333549  12.57378507 12.61421525
 12.65464543 12.6950756  12.73550578 12.77593596 12.81636614 12.85679631
 12.89722649 12.93765667 12.97808684 13.01851702 13.0589472  13.09937738
 13.13980755 13.18023773 13.22066791 13.26109808 13.30152826 13.34195844
 13.38238861 13.42281879 13.46324897 13.50367915 13.54410932 13.5845395
 13.62496968 13.66539985 13.70583003 13.74626021 13.78669039 13.82712056
 13.86755074 13.90798092 13.94841109 13.98884127 14.02927145 14.06970163
 14.1101318  14.15056198 14.19099216 14.23142233 14.27185251 14.31228269
 14.35271286 14.39314304 14.43357322 14.4740034  14.51443357 14.55486375
 14.59529393 14.6357241  14.67615428 14.71658446 14.75701464 14.79744481
 14.83787499 14.87830517 14.91873534 14.95916552 14.9995957  15.04002588
 15.08045605 15.12088623 15.16131641 15.20174658 15.24217676 15.28260694
 15.32303711 15.36346729 15.40389747 15.44432765 15.48475782 15.525188
 15.56561818 15.60604835 15.64647853 15.68690871 15.72733889 15.76776906
 15.80819924 15.84862942 15.88905959 15.92948977 15.96991995 16.01035013
 16.0507803  16.09121048 16.13164066 16.17207083 16.21250101 16.25293119
 16.29336136 16.33379154 16.37422172 16.4146519  16.45508207 16.49551225
 16.53594243 16.5763726  16.61680278 16.65723296 16.69766314 16.73809331
 16.77852349 16.81895367 16.85938384 16.89981402 16.9402442  16.98067438
 17.02110455 17.06153473 17.10196491 17.14239508 17.18282526 17.22325544
 17.26368561 17.30411579 17.34454597 17.38497615 17.42540632 17.4658365
 17.50626668 17.54669685 17.58712703 17.62755721 17.66798739 17.70841756
 17.74884774 17.78927792 17.82970809 17.87013827 17.91056845 17.95099863
 17.9914288  18.03185898 18.07228916 18.11271933 18.15314951 18.19357969
 18.23400986 18.27444004 18.31487022 18.3553004  18.39573057 18.43616075
 18.47659093 18.5170211  18.55745128 18.59788146 18.63831164 18.67874181
 18.71917199 18.75960217 18.80003234 18.84046252 18.8808927  18.92132288
 18.96175305 19.00218323 19.04261341 19.08304358 19.12347376 19.16390394
 19.20433411 19.24476429 19.28519447 19.32562465 19.36605482 19.406485
 19.44691518 19.48734535 19.52777553 19.56820571 19.60863589 19.64906606
 19.68949624 19.72992642 19.77035659 19.81078677 19.85121695 19.89164713
 19.9320773  19.97250748 20.01293766 20.05336783 20.09379801 20.13422819
 20.17465837 20.21508854 20.25551872 20.2959489  20.33637907 20.37680925
 20.41723943 20.4576696  20.49809978 20.53852996 20.57896014 20.61939031
 20.65982049 20.70025067 20.74068084 20.78111102 20.8215412  20.86197138
 20.90240155 20.94283173 20.98326191 21.02369208 21.06412226 21.10455244
 21.14498262 21.18541279 21.22584297 21.26627315 21.30670332 21.3471335
 21.38756368 21.42799385 21.46842403 21.50885421 21.54928439 21.58971456
 21.63014474 21.67057492 21.71100509 21.75143527 21.79186545 21.83229563
 21.8727258  21.91315598 21.95358616 21.99401633 22.03444651 22.07487669
 22.11530687 22.15573704 22.19616722 22.2365974  22.27702757 22.31745775
 22.35788793 22.3983181  22.43874828 22.47917846 22.51960864 22.56003881
 22.60046899 22.64089917 22.68132934 22.72175952 22.7621897  22.80261988
 22.84305005 22.88348023 22.92391041 22.96434058 23.00477076 23.04520094
 23.08563112 23.12606129 23.16649147 23.20692165 23.24735182 23.287782
 23.32821218 23.36864235 23.40907253 23.44950271 23.48993289 23.53036306
 23.57079324 23.61122342 23.65165359 23.69208377 23.73251395 23.77294413
 23.8133743  23.85380448 23.89423466 23.93466483 23.97509501 24.01552519
 24.05595537 24.09638554 24.13681572 24.1772459  24.21767607 24.25810625
 24.29853643 24.3389666  24.37939678 24.41982696 24.46025714 24.50068731
 24.54111749 24.58154767 24.62197784 24.66240802 24.7028382  24.74326838
 24.78369855 24.82412873 24.86455891 24.90498908 24.94541926 24.98584944
 25.02627962 25.06670979 25.10713997 25.14757015 25.18800032 25.2284305
 25.26886068 25.30929085 25.34972103 25.39015121 25.43058139 25.47101156
 25.51144174 25.55187192 25.59230209 25.63273227 25.67316245 25.71359263
 25.7540228  25.79445298 25.83488316 25.87531333 25.91574351 25.95617369
 25.99660387 26.03703404 26.07746422 26.1178944  26.15832457 26.19875475
 26.23918493 26.2796151  26.32004528 26.36047546 26.40090564 26.44133581
 26.48176599 26.52219617 26.56262634 26.60305652 26.6434867  26.68391688
 26.72434705 26.76477723 26.80520741 26.84563758 26.88606776 26.92649794
 26.96692812 27.00735829 27.04778847 27.08821865 27.12864882 27.169079
 27.20950918 27.24993935 27.29036953 27.33079971 27.37122989 27.41166006
 27.45209024 27.49252042 27.53295059 27.57338077 27.61381095 27.65424113
 27.6946713  27.73510148 27.77553166 27.81596183 27.85639201 27.89682219
 27.93725237 27.97768254 28.01811272 28.0585429  28.09897307 28.13940325
 28.17983343 28.2202636  28.26069378 28.30112396 28.34155414 28.38198431
 28.42241449 28.46284467 28.50327484 28.54370502 28.5841352  28.62456538
 28.66499555 28.70542573 28.74585591]","[334969.09382961 183208.7645642  166079.59133281 114389.74694547
 104797.78963698 361464.84139524 334252.30417767 219862.79859238
 278564.8973339  110076.80120623 109140.5598119  221125.32351849
 151332.98422745  37238.15741581 226388.92005109  75116.6075204
  30152.73588713 101133.15273943  68229.49954402 201998.06760884
   3267.20818308 188729.59683994  56383.29513559  49234.46910785
  82403.93865401  36317.80132796  54620.05818257 106684.86914393
 162589.1305604  146681.04933231 111821.67189575 112069.81325882
  72758.87737686 121073.12632569   7613.54690117 107546.26922173
  28558.89978454  75744.65921938 207092.28024295 164879.99968868
  94185.34643768 113567.28997672 121167.91618178 102688.61298384
  65657.57716756  49099.85449901  99637.72878495  26016.97792905
  91183.68791062  79259.41267001  67744.85154356 292706.17332037
 135311.52170927 160203.19152004  80319.87909369 117960.42329125
  27732.48465364 153751.44759806  38100.16996532 100852.72524659
 161138.04158212 149345.35256841 169453.07031095 189534.76619387
 202150.35240472 117962.52752584  31348.61978736 123968.94542789
   8847.92466594 119932.45421742  26296.49818916 102435.11781912
 198385.65167316 246561.23073336 125309.43720179  23969.16418845
 108543.17422757  77193.49725382 132918.50335965 129380.0998425
 227354.24105553  51638.4195427  206441.23333652 140688.69667917
  25375.2374574  192639.58422598 171389.76056871 157297.1007053
 154526.54169197 140066.5088685  341488.8097839  126900.5431463
 120784.19765024 321222.11164061 275708.93500505  69952.64492628
 377127.77348491 208203.7792967  163440.99907552 117531.84342724
  45028.01480346 192104.31885643 383329.40821625 266883.66145516
  77938.03031014 230713.62090267 272197.8890446  119990.38535213
 280515.54339641 227516.08650988 189320.27440342 218674.59622794
 126059.74943164 277232.02653257 271895.32533247 186366.58069894
 155946.35291693  46408.43687561  57968.19657058  39838.54585446
  70391.59186597 178466.08812836 153998.49557952 203626.08578839
  37335.44420263  65351.50370184 155336.57075988 150032.07826652
  73797.76039495 101328.71315489  94239.93421438 126582.5139432
 158642.71938215 221207.38413577 128674.79662265  57288.46619622
 241280.63081876 269115.02771    291644.72166342 210787.16478914
 273128.26517943 117341.36488428 131122.51929835  77989.89691778
 213265.13149038 417282.32477384  47911.46000302 264394.9244668
 126118.17428528 278539.91912701 133311.56714024 154917.81021654
 279007.54536711 141983.88517004 150118.16901863  66735.8258138
  39573.06246002 226204.04334233 227089.52857529 162014.30993584
 182640.19448238 163283.00701058 141205.36599966  50425.10098089
 152693.36184241 167697.55416968 150117.22021     97854.57831388
  57390.69836027  44955.22228762 327577.20748388 309478.70775353
  59301.61827994  97163.28397471  54690.90931472 131525.0545111
 282405.09830941 330358.60665612 176499.46018878 119881.93666258
  37183.96528366 103471.02815198 165701.76079889 137857.86579478
 145811.67957824 171155.29867222  85070.46934888  72327.30499829
 138632.58451076  67104.93006195 171176.6804704   86390.75751521
 157182.68132801 133117.10866369 181907.74515151 130927.79676235
 182970.79789063  19505.99659475 194039.83659011 180346.22914519
 150422.27495185  52362.72346175  85219.17017611 136720.04039887
 132897.46093523 136370.34139633 110747.6900636  129672.20245566
 230937.35376755 285869.45849859 294786.15724156 165383.14523406
  82180.3163624  130944.58250043  43849.28853313 102981.53550306
  19555.65973143  55153.04702558 188224.07252979  46137.30997667
 247498.9567573   77437.95738502  52021.11134444 102225.10733586
 100942.85257073  56842.83746902  76427.57772574 131907.98207835
 159156.37298693 188289.81166428  87077.7637112   60452.18529466
  89297.07469803  21503.10091648 117361.95473949 158283.87035672
  99542.90026982 182243.76213811 289777.18544275 236632.54820193
 148339.57678983  48858.00971818 140339.88001673  57071.34129429
 109316.62595314  64028.70548958  41687.58606193 271832.14102898
  69843.39319746 325267.19762584  44542.56579999  43616.58182747
 323170.53051109  57939.99512307  84647.19484537 184084.77145559
  73531.41224378 102580.8535745  164557.30350428 119674.20795021
  21379.47095997 230527.15964033  21467.51827592  47064.3942096
 258666.66744191  48970.448616    32890.56531911 328160.5827293
 159684.43929686 143951.84349663  68723.07331705 150926.74064474
 340679.71891173  82664.6875901  324438.96439798  59783.31662433
 128277.1228385   50648.76143942 213517.93705216  46881.51921253
 164197.40139363 155520.1196966   91361.02223065 218634.94024348
 239730.99743887 253126.2933613  197573.0710336   75172.51794921
  60156.77286451 139232.96143994 163754.75021435 140345.51824604
  79445.50325672 171207.40791224 136839.11559621 118609.66822402
  66522.3092223  265725.18048759  62994.139508   115049.7241298
 288810.8635777  183939.80451939 200202.48183911 179059.66471984
 142040.03624728 117232.60843187 153141.72745696 229655.21826287
  53347.10543921 104099.77058353 103001.37007249 124289.47196878
 336174.58179443 209194.15776023 156958.69474748  72206.23837274
 263708.49055087 181888.18572571  98810.8192743   56087.35532428
 118561.58634951  47399.33978835 108255.06063531  72451.8823326
 181805.14909333  29148.46379369  38468.8729704    6539.59286411
  46304.0316932   93879.12652598 143752.06415172  60734.83744398
 140378.7491631   68229.57322255  49986.97468842  59100.27530658
 103060.17583849  69097.58687391  51274.66619463  93919.28937927
  10449.27303815 190777.22452843  91907.61209138 223190.92240166
  82057.73184333  24994.48311369 127542.19448896 175035.68358286
 195968.59000675 208164.55807396 201223.17411866 192491.92241564
  87053.53515605  20794.47075094  58047.39954582  68525.05909798
 172795.09314953 106909.17926885 235886.39827673 114856.56372174
  66461.51406932 267616.44442526  94011.05717828 183999.6673845
 113971.46408835  49046.05134751 157482.4819645  103486.50818234
 209704.6250635   91068.27668268 154961.18456434 114503.28709382
 165295.75708045 116385.09997859 131681.89530875 134216.14543304
 190891.37176061  55099.52699092 107378.40306768 230703.73450606
  16058.67061481 131226.56975349 182030.41662551 259236.63897488
 138944.16639118  99458.61166898 319016.30424293 151236.08382814
 266240.14340116 264682.82437213  65543.73629093 187939.3879888
 141336.33767105 216323.80026618  80043.12229102 160007.75383808
  47884.86917033 222805.69109234  49649.20233094 119721.96684701
 201962.15014862 118415.75877708 190656.78115273  80410.38190113
  25963.19750449 115026.23850335 256247.4322594  247403.38560465
  62201.74553261 189188.9515613  128988.63583767 187405.88403347
 234014.98609639 255156.24085173  92333.5866119  268233.34671659
  99854.55895489  15974.5600214  197532.49590042  80196.9062576
 255958.69449956 124263.17834847 199101.88169224  63837.22218008
 137326.33106024 298384.48599733 157350.89562187 154077.48281013
 136315.23953629 102249.82161325 134820.92670753  82330.27402995
  98939.99540044  55043.13400822 101658.54189039 185430.82631272
  49051.06715225  83692.53267768  28093.35733216 138611.53778123
 230457.75795718 152236.19074118 264032.00037898 119537.77521975
  79431.61364017 115914.58586618 294834.29952613  65476.10251893
 197205.9652233  143475.36272422 227000.93761741 165359.80727614
 131003.20871646  50095.3407631  128110.55540521 195611.51157508
  86212.65585279 183774.31729374  39155.90447761  71653.78014952
  98429.99837373 143538.90954774 149793.03685039 266914.31381042
 242670.21800876  44478.20526082  80117.77065899 256103.38537862
  74681.27856975 154451.13468334 244225.46478523 133061.73383173
  80147.19299501 156667.48886242  72308.55503127 162920.21120728
  74171.65035815  40358.66371907  59845.58657547  89428.81551339
 221691.572082   203631.91300429 195981.68928755  76152.39037931
 139863.21596132 244144.40539578 171472.29823876 168448.0490614
  21465.33377566 303137.25675247 142034.57011092 182378.2615809
  37902.10185316  67891.72467733  18296.11550956  66235.69376587
 194220.18499014  78430.40909658  70818.41345932 103094.0728196
 106947.06319944  91883.0058556  178596.94323045 133156.7131091
  79062.84369173 157846.79487875 195852.99478336 116755.99637103
  18639.4698772   92549.94129255  45571.55366394 350572.20674546
  91330.12193374  64490.83461122 147622.21889929 159574.35472728
 205029.97616595 191139.5147786  195535.46183061  45782.60571541
 170700.53617167 153935.95699009 242925.65681311 144176.7828479
 248715.26750291 263888.72626353  60958.89920543  38155.08163226
 249154.52067963  51445.09280458 175949.71544128  63878.01028867
 123141.52179029 111798.62140915 368527.35403883 101757.72542867
 150140.58867279 103722.23710014 126610.56480825 126464.62388795
 211399.95255467 125516.01628495 351196.88843734 232745.96730059
  68012.97674956 262895.26533558 135204.60877076 108204.58629018
 241800.65175977 143952.24737876 304605.07687805 145717.65939314
  89279.54669163 153073.02438083 219262.54399713 183349.59887285
  72661.82039914  41782.53006205 314427.80344129 185354.71019038
  84642.22929516 112338.59109511 211621.63474148 159513.5404587
 136126.66867101 463217.64391063 125878.6600789   70564.75756682
 116636.85435464  23464.80137325 150178.41564243 160759.57519136
 272844.83296894  65803.35468801 141498.26593899  61748.27866163
  51436.92575529  60622.46510638 107126.15058592  45146.50437119
  34378.76468308 163808.21346629 148895.9537072   40581.33740245
 160183.47706402  57319.83874597  96921.40285373 196514.30748453
 191085.37815187  79164.47688182  36432.67399561  51329.24475697
  32444.75794347 126818.26907064  17748.66135554 138086.24447756
  60465.83827434 237054.36967128 249437.20617247  62507.36957772
  45347.37413084 135867.13035687  97105.19627042 173889.71017845
  35911.36692623 120355.1369815  310005.07466741 227465.06121103
 116592.725329   118991.35509956  65838.50188879  74563.8257058
 139113.41614687 195594.53377139 166559.4392582  130724.53371303
 200559.00596564 248566.04993677 210745.12980779 272683.26947461
  78888.60131371 118041.63388021 177348.39322029 141790.15106833
  95323.47664095  66083.32516046 115121.05336688 170499.33192369
 372560.9711418  161544.34174105 167761.75880227 310124.44753026
  83165.54060896 119150.98512781 159110.14280824 201778.51243115
  42543.692676   421985.47650968  90007.04886424 277954.70575008
 144605.95009597 157150.28609486  80464.6340543   62842.88246702
  48008.863328   228360.27478551 278178.86781728  86487.92312763
 162340.092867    73775.13026802 202423.01655962 130130.4223174
 124416.98210419  76093.06602026  28520.65447865 163302.95027773
 204342.80462215 144075.12678364 108549.44538032 205480.03792655
 155740.33663586 120107.45646189 165636.01533236 171423.73750034
 129128.79412764 207847.90413754 160390.43031517  34089.14890117
 281654.83974508 206101.58802615 210068.70011111  90341.66522372
 193137.99973935 131620.63577632 190881.30520625 194048.66225488
  71120.56799535  79759.83170591 144192.28280795  50701.52668541
 166567.98806964 118360.85602287 147029.55735877  92283.97043898
 186824.71432772 198724.69152293  64638.31908673 205064.76277793
  69558.29455574 151875.88586159 122589.05899989 109094.03677114
  97636.67515858 159032.90410938 123067.71456767 157809.92114535
 329059.7054774  115555.33150694  17851.69546704 128993.35772136
 307981.22163664 263072.62585092 176910.12679363  64721.36635516
 123657.78317974 144586.00795589 111911.81738651 130003.38468787
 148961.81172096  56719.35279864 330933.29256443]"
